Article Title,Article URL,Editorial Decision,Claim,Classification,Source,Source URL,Verification Status,Required Correction
Freelancing vs a Full-Time Job in India — What You're Actually Trading Off,https://techpulzo.in/freelancing-vs-a-full-time-job-in-india-what-youre-actually-trading-off,IMPROVE,A full-time role typically includes gratuity after continuous service.,VERIFIABLE,"Payment of Gratuity Act, 1972 (Ministry of Labour & Employment, Government of India)",https://labour.gov.in/sites/default/files/the_payment_of_gratuity_act_1972_0_0.pdf,Partially Confirmed,"True but vague. Gratuity under the Act requires 5 years of continuous service (with an exception: 4 years plus 240 working days in the 5th year counts as completed), and only applies to establishments with 10 or more employees — it is not a universal feature of every full-time job. Article should state the 5-year threshold explicitly since it's presented as a blanket job benefit."
Freelancing vs a Full-Time Job in India — What You're Actually Trading Off,https://techpulzo.in/freelancing-vs-a-full-time-job-in-india-what-youre-actually-trading-off,IMPROVE,A freelancer needs to track and file GST if annual income crosses the threshold (no number given).,POTENTIALLY MISLEADING,"CBIC / GST Council, Government of India",https://www.gst.gov.in/,Partially Confirmed,"True in principle but unusable without the actual number, which is precisely what this article was flagged for omitting. The GST registration threshold for service providers (the category most freelancers fall under) is ₹20 lakh in aggregate annual turnover (₹10 lakh in special category states), in effect since April 1, 2019 per the GST Council's 32nd meeting decision. The ₹40 lakh threshold applies to suppliers of goods, not typically to freelance services. Article should state '₹20 lakh (₹10 lakh in special category states) for service providers' explicitly."
Freelancing vs a Full-Time Job in India — What You're Actually Trading Off,https://techpulzo.in/freelancing-vs-a-full-time-job-in-india-what-youre-actually-trading-off,IMPROVE,A freelancer is responsible for their own advance tax payments through the year (deadlines not stated).,POTENTIALLY MISLEADING,"Income Tax Department, Government of India (Income Tax Act, 1961, Sections 208 and 211)",https://www.incometax.gov.in/iec/foportal/,Partially Confirmed,"True but incomplete — this is the second omission the article was flagged for. Advance tax is due in four cumulative instalments: 15% by 15 June, 45% by 15 September, 75% by 15 December, and 100% by 15 March, and applies to anyone with an estimated annual tax liability above ₹10,000. Freelancers/professionals filing under presumptive taxation (Sections 44AD/44ADA) get a concession — they may pay 100% in a single instalment by 15 March. Article should state these actual dates since it warns about 'miscalculating' without ever giving the calendar."
Freelancing vs a Full-Time Job in India — What You're Actually Trading Off,https://techpulzo.in/freelancing-vs-a-full-time-job-in-india-what-youre-actually-trading-off,IMPROVE,Miscalculating advance tax leads to interest penalties that a salaried employee never has to think about.,VERIFIABLE,"Income Tax Act, 1961 — Sections 234B and 234C",https://www.incometax.gov.in/iec/foportal/,Confirmed,"Accurate — Section 234C charges 1% per month interest on shortfalls against each quarterly instalment, and Section 234B charges 1% per month if total advance tax paid is under 90% of assessed tax by year-end. Correct as stated; naming the specific sections would strengthen the claim for readers."
Freelancing vs a Full-Time Job in India — What You're Actually Trading Off,https://techpulzo.in/freelancing-vs-a-full-time-job-in-india-what-youre-actually-trading-off,IMPROVE,"Before leaving a stable salary, the standard advice is a buffer of at least six months of expenses sitting untouched.",OPINION,,,N/A,"Widely-repeated personal-finance rule of thumb, not a regulated or empirically-fixed figure. Reasonable general guidance but should be framed as conventional advice/opinion, not verifiable fact."
Freelancing vs a Full-Time Job in India — What You're Actually Trading Off,https://techpulzo.in/freelancing-vs-a-full-time-job-in-india-what-youre-actually-trading-off,IMPROVE,Deliberately keeping no single client above 30-40% of total income is a common risk-management habit among freelancers who've been doing this for years.,OPINION,,,N/A,Reasonable freelance risk-management heuristic but not backed by a cited statistic or survey of freelancer behavior — presented as conventional wisdom rather than data. Fine as opinion/advice; should not be read as a verified figure.
SIP vs Lump Sum: How to Actually Decide Where to Put Your Money,https://techpulzo.in/sip-vs-lump-sum-how-to-actually-decide-where-to-put-your-money,IMPROVE,Both SIP and lump sum investments in equity mutual funds follow the same capital gains tax rules (the article never states the actual current LTCG rate or exemption threshold anywhere in the piece).,POTENTIALLY MISLEADING,"Income Tax Department, Government of India — Section 112A of the Income Tax Act, 1961 (as amended by the Finance Act 2024 / Union Budget 2024)",https://www.incometax.gov.in/iec/foportal/,Partially Confirmed,"The general point (identical rules apply to both) is correct, but the article omits the actual numbers, which is exactly the gap it was flagged for on a YMYL topic. Current rule: long-term capital gains on equity shares/equity-oriented mutual fund units (STT paid) held over 12 months are taxed at 12.5% on gains exceeding ₹1.25 lakh per financial year, effective for transfers on or after 23 July 2024 (Budget 2024/Finance Act 2024). This replaced the earlier 10% rate above a ₹1 lakh exemption. Short-term capital gains (under 12 months) on the same instruments are taxed at 20%. The editorial note's proposed figure — 12.5% above ₹1.25 lakh — is correct and current as of August 2026 and should be stated explicitly in the article."
SIP vs Lump Sum: How to Actually Decide Where to Put Your Money,https://techpulzo.in/sip-vs-lump-sum-how-to-actually-decide-where-to-put-your-money,IMPROVE,"A SIP is really a series of separate purchases, so each monthly installment has its own one-year clock for long-term capital gains treatment. A lump sum has just one clock, starting from the single date of investment.",VERIFIABLE,"Income Tax Act, 1961 — Section 2(42A) read with Section 112A (holding-period rules for mutual fund units)",https://www.incometax.gov.in/iec/foportal/,Confirmed,"Accurate — each SIP instalment is legally treated as an independent purchase for holding-period purposes, so its own 12-month LTCG clock starts from that instalment's specific transaction date. No correction needed."
SIP vs Lump Sum: How to Actually Decide Where to Put Your Money,https://techpulzo.in/sip-vs-lump-sum-how-to-actually-decide-where-to-put-your-money,IMPROVE,"Historically, markets rise more often than they fall over long periods, so on average, investing immediately has outperformed spreading it out; Lump sum investing has historically outperformed SIP on average, simply because markets rise more often than they fall over time.",VERIFIABLE,"Vanguard Research — 'Cost averaging: invest now or temporarily hold your cash?' (US/UK/Australia markets, rolling periods 1976-2022)",https://corporate.vanguard.com/content/dam/corp/research/pdf/cost_averaging_invest_now_or_temporarily_hold_your_cash.pdf,Partially Confirmed,"Directionally correct globally — Vanguard's research found lump-sum investing beat dollar-cost-averaging in roughly 62-74% of rolling one-year periods across the US, UK, and Australia (1976-2022), because markets rise more often than they fall. However, this is global/developed-market data comparing lump sum vs. DCA of the same cash pool, not an India-specific finding, and it doesn't map cleanly onto India's SIP-from-salary pattern. An India-specific 23-year rolling-return backtest on the Nifty 50 (704 rolling windows) found results much closer to a coin flip depending on horizon: SIP won ~52% of 5-year windows while lump sum won ~52% of 15-year windows, with average return gaps of only 0.5-1.5%. The article's blanket, source-free claim should be qualified — the lump-sum edge is well-established in long-run US/global data but is thinner and horizon-dependent in Indian market data specifically, and no source is currently cited in the article at all."
SIP vs Lump Sum: How to Actually Decide Where to Put Your Money,https://techpulzo.in/sip-vs-lump-sum-how-to-actually-decide-where-to-put-your-money,IMPROVE,"Comparison table: Historical long-term return for lump sum is 'slightly higher on average, more volatile short-term' versus SIP's 'solid, market-linked' return.",VERIFIABLE,Vanguard Research (cited above); India-specific Nifty 50 rolling-return backtest analysis,https://corporate.vanguard.com/content/dam/corp/research/pdf/cost_averaging_invest_now_or_temporarily_hold_your_cash.pdf,Partially Confirmed,"'Slightly higher on average' understates the global data (Vanguard found lump sum ~2.3 percentage points higher average return than DCA over 12-month implementation windows for a 60/40 portfolio) but overstates the Indian-market edge specifically, where recent Nifty 50 backtests show returns much closer to even and dependent on which time horizon and market regime is examined. Should cite an actual source rather than presenting this as a settled, self-evident consensus figure."
SIP vs Lump Sum: How to Actually Decide Where to Put Your Money,https://techpulzo.in/sip-vs-lump-sum-how-to-actually-decide-where-to-put-your-money,IMPROVE,"Both approaches assume a long horizon, typically 5+ years for equity investments, to let short-term volatility average out.",OPINION,,,N/A,"Standard, widely-repeated investment guidance (echoed in AMFI investor-education material) but not a regulatory rule tied to one fixed number. Reasonable as general guidance; should be framed as conventional wisdom rather than a verified fact."
SIP vs Lump Sum: How to Actually Decide Where to Put Your Money,https://techpulzo.in/sip-vs-lump-sum-how-to-actually-decide-where-to-put-your-money,IMPROVE,A Systematic Transfer Plan (STP) moves the lump sum from a low-risk fund into your target fund in fixed chunks over time — effectively converting a lump sum into a SIP-like pattern.,VERIFIABLE,"HDFC Mutual Fund — investor education, 'What is Systematic Transfer Plan (STP)'",https://www.hdfcfund.com/learn/blog/what-systematic-transfer-plan-stp-mutual-funds,Confirmed,"Accurately describes how an STP works — periodic, fixed-amount transfers from a source scheme (typically liquid/debt) into a target equity scheme, achieving a SIP-like averaging effect. No correction needed; SEBI mandates a minimum of six STP transactions."
